Itemno,Whse,Bin,Onhand,Oncom,Aano
CPC-169-BK,2,09R-P,7,0,30067436
CPC-169-GR,X-W,X-STG,1,1,0
CPC-169-GR,1,A14F5X,5,0,0
CPC-169-GR,1,A14A2X,11,6,0
CPC-169-GR,2,05R12A,1,0,0
CPC-169-GR,2,05R14A,1,0,0
CPC-169-GR,2,09R-O,14,0,0
CPC-172-BK,X-W,X-STG,1,1,102863496
CPC-172-BK,1,A14D3X,2,11,105109916
CPC-172-GR,1,A14D2X,8,3,0
CPC-172-GR,1,A14C5X,20,0,0
CPC-172-GR,2,09R-O,15,0,0
CPC-182-BG,1,A14B3X,15,0,0
CPC-182-BG,1,A14C6X,15,0,0
CPC-182-BG,2,05R07A,2,0,0
CPC-182-BG,2,05R32A,5,0,0
CPC-182-BK,X-W,X-STG,38,33,41568529
CPC-182-BK,1,A14D3X,6,21,105109916
CPC-182-BK,1,A14B5X,10,0,105109916
CPC-182-GR,X-W,X-STG,1,1,0
CPC-182-GR,1,A14A3X,5,5,0
CPC-182-GR,2,09R-O,2,2,0
CPC-190-BK,X-W,X-STG,8,8,0
CPC-190-BK,1,A14D2X,2,1,0
CPC-190-BK,1,A14D5X,10,0,0
CPC-197-BK,X-W,X-STG,2,2,0
CPC-197-BK,1,A14C2X,7,7,48941928
CPC-197-BK,2,05R26A,1,0,0
CPC-197-BK,2,05R25A,1,0,0
CPC-197-BK,2,05R18A,5,0,0
CPC-197-GR,X-W,X-STG,0,0,0
CPC-197-GR,1,A14B3X,5,6,0
CPC-197-GR,2,05L20A,0,0,0
CPC-197-GR,2,05R30B,1,0,0
CPC-197-GR,2,05R25A,1,0,0
CPC-197-GR,2,05R16A,2,0,0
CPC-198-BK,X-W,X-STG,0,0,0
CPC-198-BK,1,A14D1X,3,1,0
CPC-198-BK,1,A14C5X,5,0,0
CPC-201-BG,1,A14C4X,4,0,0
CPC-201-BG,2,09R-O,5,1,0
CPC-201-BK,X-W,X-STG,0,0,0
CPC-201-BK,1,A14C3X,9,3,102863496
CPC-201-BK,1,A14F5X,20,0,94890490
CPC-201-BK,1,A14B6X,100,0,112195263
CPC-201-BK,2,05R25A,2,0,68859946
CPC-201-GR,1,A14A2X,9,1,0
CPC-201-GR,1,A14D5X,20,0,0
CPC-205-BK,X-W,X-STG,5,5,0
CPC-205-BK,1,A14C3X,6,29,114546059
CPC-205-BK,1,A14B5X,6,0,0
CPC-205-BK,3,AFBA,9,0,0
CPC-205-BK,1,A14F6X,20,0,0
CPC-208-BK,X-W,X-STG,0,0,0
CPC-208-BK,1,A14F5X,2,0,0
CPC-208-BK,1,A14E6X,10,0,0
CPC-208-BK,1,A14E2X,10,8,0
CPC-208-BK,2,05R09A,1,0,0
CPC-208-BK,2,05R15A,5,0,0
CPC-208-BK,2,05R21A,5,0,0
CPC-208-BK,2,05R24A,5,0,0
CPC-208-BK,2,05R20A,9,0,0
CPC-210-BK,X-W,X-STG,0,0,0
CPC-210-BK,1,A14B1X,4,4,68859946
CPC-210-BK,2,05R12A,1,0,0
CPC-210-BK,2,05R17A,3,1,0
CPC-210-BK,2,05R32A,4,0,0
CPC-210-BK,2,05R19A,5,0,0
CPC-210-BK,2,09R-O,11,0,0
CPC-210-GR,X-W,X-STG,0,0,0
CPC-210-GR,1,A14A1X,12,0,0
CPC-212-BG,X-W,X-STG,0,0,0
CPC-212-BG,1,A14A3X,11,0,0
CPC-212-BK,X-W,X-STG,32,19,0
CPC-212-BK,3,AFBA,1,0,49643708
CPC-212-BK,1,A14A5X,10,0,0
CPC-212-BK,1,A14A3X,16,31,112195263
CPC-212-BK,2,09R-O,3,0,0
CPC-212-BK,2,09R-P,10,0,0
CPC-212-GR,1,A14D2X,12,0,0
CPC-212-GR,2,09R-O,12,0,0
CPC-219-BK,X-W,X-STG,1,1,0
CPC-219-BK,1,A14C2X,4,4,0
CPC-219-BK,2,05R13A,2,0,0
CPC-219-BK,2,05R29A,3,0,0
CPC-219-BK,2,05R24A,4,0,0
CPC-219-BK,2,05R20A,5,1,0
CPC-HC064IK-BG,X-W,X-STG,54,47,109527818
CPC-HC064IK-BG,1,A14E2X,13,3,0
CPC-HC064IK-BG,3,AFBA,30,0,0
CPC-HC064IK-BK,X-W,X-T1347,10,0,94890490
CPC-HC064IK-BK,1,PREP7,25,0,0
CPC-HC064IK-BK,X-W,X-STG,207,179,75315104
CPC-HC064IK-BK,3,AFBA,53,0,60285098
CPC-HC064IK-GR,X-W,X-STG,153,134,16705873
CPC-HC064IK-GR,1,A14F2X,3,3,0
CPC-HC064IK-GR,1,A14D6X,30,0,0
CPC-HC064IK-GR,3,AFBA,51,0,0
CPC1-030-1-BKBL,X-W,X-STG,38,38,46990972
CPC1-030-1-BKBL,1,A14C1X,5,1,0
CPC1-030-1-BKBL,1,A14D5X,15,0,0
CPC1-030-1-BKBL,1,A14E6X,30,0,0
CPC1-030-1-BKBL,2,07L16A,24,0,0
CPC1-030-1-BKPK,X-W,X-STG,0,0,0
CPC1-030-1-BKPK,1,A14B1X,6,2,0
CPC1-030-1-BKPK,1,A14C6X,15,0,0
CPC1-030-1-BKPK,2,07L16A,20,0,0
CPC1-030-1-BKRD,X-W,X-STG,43,33,101629371
CPC1-030-1-BKRD,3,AFBA,1,0,49643708
CPC1-030-1-BKRD,1,A14D2X,7,0,0
CPC1-030-1-BKRD,1,A14E6X,51,0,0
CPD-AA612-1-BK,X-W,X-STG,1,1,0
CPD-AA612-1-BK,1,A19J1X,4,3,0
CPD-AA612-1-BK,1,A19I4X,18,0,0
CPD-AA612-1-BK,1,A24F6X,50,0,0
CPD-AA612-IK-BK,1,A19F1X,7,0,0
CPD-AA612-IK-BK,1,A23C6X,33,0,0
CPD-ADQ319-1-BK,X-W,X-STG,4,4,0
CPD-ADQ319-1-BK,1,A19H1X,3,0,0
CPD-ADQ319-1-BK,1,A19I3X,4,0,0
CPD-AFRMGLA17R-1-BK,1,A19A1X,1,0,0
CPD-AFRMGLA17R-IK-BK,X-W,X-STG,0,0,0
CPD-AFRMGLA17R-IK-BK,1,A27C1X,6,0,0
CPD-AMDX722-1-BK,X-W,X-STG,2,2,0
CPD-AMDX722-1-BK,2,05R03C,13,0,0
CPD-AMDX722-1-BK,2,05L07B,14,0,0
CPD-AMDX722-1-BK,2,05L02B,58,3,0
CPD-AQ6ET25-1-BK,X-W,X-STG,0,0,0
CPD-AQ6ET25-1-BK,1,A19B3X,0,0,0
CPD-AQ6ET25-1-BK,1,A19F2X,0,3,0
CPD-AQ720-1-BK,X-W,X-STG,2,2,0
CPD-AQ720-1-BK,1,A05L1X,1,0,0
CPD-AQ720-1-BK,1,A05L3X,10,0,0
CPD-AQ720-IK-BK,1,A05L1X,4,0,0
CPD-AQ720-IK-BK,1,A05L3X,15,0,0
CPD-AQ8ET21-1-BK,1,A19G2X,1,0,0
CPD-ARDX13-1-BK,X-W,X-STG,3,2,90354961
CPD-ARDX13-1-BK,1,A19E1X,2,0,0
CPD-ARDX16-1-BK,X-W,X-STG,2,2,0
CPD-ARDX16-1-BK,1,A19G1X,9,0,0
CPD-ARDX19-1-BK,X-W,X-STG,2,2,0
CPD-ARDX19-1-BK,1,A27D1X,1,1,0
CPD-ARDX19-1-BK,1,A29C3X,8,0,0
CPD-ARDX19-1-BK,2,05R19C,1,0,0
CPD-ARDX19-1-BK,2,05R06A,6,0,0
CPD-ARSTE18-1-BK,X-W,X-STG,1,1,0
CPD-ATT16-1-BK,X-W,X-STG,0,0,0
CPD-ATT16-1-BK,1,A27A2X,9,2,0
CPD-AZDX23-1-BK,1,A19A3X,10,0,0
CPD-AZDX23-1-BK,1,A19A2X,10,0,0
CPD-BENCGX20A-1-BK,X-W,X-STG,1,1,0
CPD-BENCGX20A-1-BK,1,A05F2X,8,16,0
CPD-BENCL18-1-BK,X-W,X-STG,0,0,0
CPD-BENCL18-1-BK,1,A27A1X,1,1,114546059
CPD-BENCL18-1-BK,1,A29B4X,15,0,116980698
CPD-BENCL18-1-BK,2,05R27D,1,3,5022499
CPD-BENCL18-1-BK,2,05R08A,1,0,0
CPD-BENVI21-1-BK,X-W,X-STG,0,0,0
CPD-BENVI21-1-BK,1,A19A1X,2,1,0
CPD-BENVI21-1-BK,1,A19A3X,7,0,0
CPD-BF25-1-BK,1,A17D1X,1,0,80891674
CPD-BF30A-1-BK,X-W,X-STG,6,6,0
CPD-BF30A-1-BK,1,A19D1X,5,0,0
CPD-BF30A-1-BK,1,A19G4X,20,0,0
CPD-BF30A-1-BK,1,A05J4X,30,0,0
CPD-BF30A-IK-BK,1,A19B2X,8,0,0
CPD-BF30A-IK-BK,1,A23F6X,32,0,0
CPD-BF36-1-BK,X-W,X-STG,1,1,0
CPD-BF36-1-BK,1,A19D1X,10,7,0
CPD-BF48-1-BK,X-W,X-STG,2,2,0
CPD-BF48-1-BK,1,A19L2X,1,1,0
CPD-BG01-1-BK,1,A05E1X,1,1,0
CPD-BG01-1-BK,2,05R07A,2,0,0
CPD-BG01-1-BK,2,05R01C,13,0,0
CPD-BG055-1-BK,X-W,X-STG,2,2,0
CPD-BG055-1-BK,1,A05A2X,0,0,0
CPD-BG20R-1-BK,X-W,X-STG,1,1,0
CPD-BG20R-1-BK,1,A05E2X,11,0,0
CPD-BG23-1-BK,1,A05M1X,8,1,0
CPD-BG26-1-BK,X-W,X-STG,0,0,0
CPD-BG26-1-BK,1,A05C2X,8,0,0
CPD-BG29-1-BK,1,A19J2X,5,1,0
CPD-BG29-IK-BK,X-W,X-STG,0,0,0
CPD-BG29-IK-BK,1,A05M2X,8,0,0
CPD-BG29-IK-BK,1,A05M3X,11,0,0
CPD-BG42-1-BK,X-W,X-STG,1,1,0
CPD-BG42-1-BK,1,A05M1X,1,1,0
CPD-BG45-1-BK,1,A19H1X,10,0,0
CPD-BG45-1-BK,1,A19I4X,20,0,0
CPD-BG60-1-BK,X-W,X-STG,1,1,0
CPD-BG60-1-BK,1,A05M2X,4,0,0
CPD-BG70-1-BK,1,A19G1X,9,0,0
CPD-BI01-1-BK,X-W,X-STG,0,0,0
CPD-BI01-1-BK,1,A19E2X,4,1,0
CPD-BI20-1-BK,1,A19G1X,10,0,0
CPD-BMX123-1-BK,X-W,X-STG,0,0,0
CPD-BMX123-1-BK,1,A19G2X,6,1,0
CPD-BMX123-1-BK,1,A19B3X,6,0,0
CPD-BMX123-1-BK,2,05R21C,3,2,0
CPD-CCRUZ16-1-BK,X-W,X-STG,1,1,0
CPD-CCRUZ16-1-BK,1,A19B1X,4,0,0
CPD-CCRUZ16-1-BK,1,A19B3X,8,0,0
CPD-CCT520-1-BK,X-W,X-STG,0,0,0
CPD-CCT520-1-BK,1,A05J3X,2,0,0
CPD-CCT520-1-BK,1,A05I2X,7,0,0
CPD-CSVEV24-1-BK,X-W,X-STG,0,0,0
CPD-CSVEV24-1-BK,1,A05G2X,0,5,0
CPD-CSVEV24-1-BK,1,A05G4X,14,0,0
CPD-CVBLAEV24-1-BK,X-W,X-STG,0,0,0
CPD-CVBLAEV24-1-BK,1,A19F3X,2,0,0
CPD-CVBLAEV24-1-BK,1,A19F2X,7,0,0
CPD-CVBLAEV24-1-BK,2,09L-V,2,1,0
CPD-CVBOEUV22-1-BK,X-W,X-STG,1,1,0
CPD-CVBOEUV22-1-BK,1,A19L2X,3,0,0
CPD-CVBOEUV22-1-BK,1,A19I3X,12,0,0
CPD-CVBOEV17-1-BK,X-W,X-T1362,10,0,0
CPD-CVBOEV17-1-BK,X-W,X-STG,62,62,113243583
CPD-CVBOEV17-1-BK,1,A24E6X,3,0,9497621
CPD-CVBOEV17-1-BK,1,A05I1X,6,0,82215301
CPD-CVBOEV17-1-BK,1,A05B4X,11,0,33770753
CPD-CVBOEV17-1-BK,1,A19H4X,17,0,63780649
CPD-CVBOEV17-1-BK,3,AFBA,19,0,69133036
CPD-CVBOEV17-1-BK,1,A29E4X,32,0,69976314
CPD-CVBOEV17-1-BK,2,08L19A,3,0,90786906
CPD-CVBOEV17-1-BK,2,08L19C,14,0,22554753
CPD-CVBOEV17-1-BK,2,10R06A,20,0,68687245
CPD-CVBOEV17-IK-BK,1,A05C1X,10,0,0
CPD-CVBOEV17-IK-BK,1,A05C3X,30,0,0
CPD-CVBZ19-1-BK,1,A19I2X,7,0,0
CPD-CVBZ19-1-BK,1,A19H4X,20,0,0
CPD-CVCOL15CC-1-BK,X-W,X-STG,0,0,0
CPD-CVCOL15CC-1-BK,1,A19F3X,8,0,0
CPD-CVCOL15CC-1-BK,1,A05B2X,11,9,0
CPD-CVCOL15CC-1-BK,2,05R16C,8,0,0
CPD-CVCOL15CC-1-BK,2,05R08A,9,0,0
CPD-CVCOL23CC-1-BK,X-W,X-STG,1,1,116159098
CPD-CVCOL23CC-1-BK,1,A19K2X,7,0,0
CPD-CVCOL23CC-1-BK,1,A19G3X,9,0,0
CPD-CVCOL23CC-2-BK,X-W,X-STG,1,1,0
CPD-CVCOL23CC-2-BK,1,A19D2X,6,1,0
CPD-CVCOL23CC-2-BK,1,A19E4X,25,0,0
CPD-CVCOL23CC-2-BK,2,05L02C,2,1,0
CPD-CVCOL23CC-IK-BK,1,A05H1X,6,0,0
CPD-CVCOL23CC-IK-BK,1,A05I3X,10,0,0
CPD-CVEQ12-1-BK,X-W,X-STG,1,1,0
CPD-CVEQ12-1-BK,1,A05D1X,12,0,0
CPD-CVEQ18-1-BK,X-W,X-STG,0,0,0
CPD-CVEQ18-1-BK,1,A05A4X,7,0,0
CPD-CVEQ18-1-BK,1,A05E2X,9,0,0
CPD-CVEQ25-1-BK,X-W,X-STG,2,0,0
CPD-CVEQ25-1-BK,1,A05H2X,1,2,0
CPD-CVEQ25-1-BK,1,A05I3X,20,0,0
CPD-CVEQEV24-1-BK,X-W,X-STG,1,1,0
CPD-CVEQEV24-1-BK,1,A27A2X,2,1,0
CPD-CVEQEV24-1-BK,2,05R29D,7,0,0
CPD-CVMAL16-1-BK,X-W,X-STG,1,1,0
CPD-CVMAL16-1-BK,1,A27A1X,7,0,0
CPD-CVSUB218-1-BK,X-W,X-STG,1,1,0
CPD-CVTB21A-1-BK,X-W,X-STG,0,0,0
CPD-CVTB21A-1-BK,1,A05A1X,3,4,0
CPD-CVTB21A-1-BK,2,05L03B,12,1,0
CPD-CVTB21F-1-BK,X-W,X-STG,0,0,0
CPD-CVTB21F-1-BK,1,A05A2X,7,10,0
CPD-CVTH157-1-BK,X-W,X-STG,1,1,0
CPD-CVTH157-1-BK,1,A05I1X,3,3,0
CPD-CVTH157-1-BK,1,A05H4X,22,0,0
CPD-CVTH157-1-BK,1,A05E4X,32,0,0
CPD-CVTH218-1-BK,X-W,X-STG,0,0,0
CPD-CVTH218-1-BK,1,A19H2X,0,3,0
CPD-CVTH218-1-BK,2,05R16C,1,1,0
CPD-CVTRAX14-1-BK,X-W,X-STG,2,2,0
CPD-CVTRAX14-1-BK,1,A05J1X,5,0,90354961
CPD-CVTRAX24-1-BK,1,A05E2X,3,2,0
CPD-CVTRAX24-1-BK,1,A05D3X,9,0,0
CPD-CVTV187BU-1-BK,X-W,X-STG,0,0,0
CPD-CVTV187BU-1-BK,1,A05J2X,2,1,0
CPD-CVTV187BU-1-BK,2,05L01B,1,1,0
CPD-CVTV188BE-1-BK,1,A19K3X,3,0,0
CPD-CVTV188BE-1-BK,1,A19K1X,7,0,0
CPD-CVTV24BU-1-BK,X-W,X-STG,0,0,0
CPD-CVTV24BU-1-BK,1,A19C1X,6,0,0
CPD-CVTV24BU-1-BK,1,A19E4X,13,0,0
CPD-CXT419-1-BK,1,A05J1X,2,1,0
CPD-DC11A-1-BK,X-W,X-STG,66,66,25706085
CPD-DC11A-1-BK,3,AFBA,0,0,101629371
CPD-DC11A-1-BK,1,A05F1X,6,1,94890490
CPD-DC11A-1-BK,1,A05G4X,20,0,16705873
CPD-DC11A-1-BK,1,A05F4X,22,0,68859946
CPD-DC11A-1-BK,3,AFBA,30,0,0
CPD-DC11A-1-BK,2,08L21C,8,0,83097787
CPD-DC11A-1-BK,2,10R02A,15,0,49643708
CPD-DC11R-1-BK,X-W,X-STG,8,8,75027313
CPD-DC11R-1-BK,1,A05G2X,3,0,0
CPD-DC11R-1-BK,1,A05G4X,25,0,30153189
CPD-DC11R-1-BK,2,05R08A,1,0,0
CPD-DCDAT24-1-BK,1,A05M2X,3,0,0
CPD-DCDAT24-1-BK,1,A05M3X,13,0,0
CPD-DCHALL15R-1-BK,1,A19I2X,1,0,0
CPD-DDUR16BE-1-BK,X-W,X-STG,2,2,0
CPD-DDUR16BE-1-BK,1,A19F3X,4,0,0
CPD-DDUR16BE-1-BK,1,A19F2X,5,1,0
CPD-DDUR16BE-1-BK,1,A23D6X,8,0,0
CPD-DGC508-1-BK,X-W,X-STG,15,15,0
CPD-DGC508-1-BK,1,A05I1X,1,5,0
CPD-DGC508-1-BK,1,A05H4X,19,0,0
CPD-DHOR23-1-BK,X-W,X-STG,1,1,0
CPD-DHOR23-1-BK,1,A05B3X,4,0,0
CPD-DHOR23-1-BK,1,A05B2X,8,4,0
CPD-DJ11-1-BK,X-W,X-STG,1,1,0
CPD-DJ11-1-BK,1,A19C2X,3,0,0
CPD-DJ11-1-BK,1,A19L4X,8,0,0
CPD-DJ11-1-BK,1,A19I3X,17,0,0
CPD-DR13CC-1-BK,1,A05F2X,1,0,0
CPD-DR150025-1-BK,X-W,X-STG,0,0,0
CPD-DR150025-1-BK,1,A19C1X,0,1,0
CPD-DR150025-2-BK,X-W,X-STG,2,2,0
CPD-DR150025-2-BK,1,A05E4X,19,0,0
CPD-DR150025QC-1-BK,X-W,X-STG,0,0,0
CPD-DR150025QC-1-BK,1,A05F2X,5,0,0
CPD-DR150025QC-1-BK,1,A05F3X,8,0,0
CPD-DR19CC-1-BK,X-W,X-STG,0,0,0
CPD-DR19CC-1-BK,1,A19I2X,4,0,0
CPD-DR19CC-1-BK,1,A19A4X,11,0,0
CPD-FBRO21-2-BK,X-W,X-STG,2,2,0
CPD-FBRO21-2-BK,1,A19B3X,2,0,0
CPD-FBRO21-2-BK,1,A19B2X,5,0,0
CPD-FBRO21SP-1-BK,X-W,X-STG,24,12,105109916
CPD-FBRO21SP-1-BK,1,A05B1X,7,0,0
CPD-FED15-1-BK,X-W,X-STG,2,2,0
CPD-FED15-1-BK,1,A05J2X,2,0,0
CPD-FES09-1-BK,X-W,X-STG,0,0,0
CPD-FES09-1-BK,1,A05J1X,9,0,0
CPD-FES13-1-BK,X-W,X-STG,0,0,0
CPD-FES13-1-BK,1,A19F2X,4,1,0
CPD-FES13-1-BK,1,A19G4X,12,0,0
CPD-FES20-1-BK,X-W,X-STG,4,4,0
CPD-FES20-1-BK,1,A19J3X,2,0,0
CPD-FES20-1-BK,1,A19J2X,8,0,0
CPD-FESHB20-1-BK,X-W,X-STG,7,7,0
CPD-FESHB20-1-BK,1,A19H3X,2,0,0
CPD-FESHB20-1-BK,1,A19I2X,3,0,0
CPD-FESHB20-1-BK,1,A19C4X,5,0,0
CPD-FEX11BE-1-BK,X-W,X-STG,38,38,0
CPD-FEX11BE-1-BK,1,A19B1X,4,1,0
CPD-FEX11BE-1-BK,3,AFBA,4,0,0
CPD-FEX11BE-1-BK,1,A23C6X,8,0,0
CPD-FEX11BE-1-BK,1,A19D4X,9,0,0
CPD-FEX20BE-1-BK,X-W,X-STG,0,0,0
CPD-FEX20BE-1-BK,1,A05C3X,3,0,0
CPD-FEX20BE-1-BK,1,A05C2X,6,0,0
CPD-FEX20BE-1-BK,2,05R07C,1,1,0
CPD-FEX20BU-1-BK,X-W,X-STG,3,3,0
CPD-FEX20BU-1-BK,1,A05G3X,4,0,0
CPD-FEX20BU-1-BK,1,A05G1X,8,0,0
CPD-FEX22BU-1-BK,X-W,X-STG,1,1,0
CPD-FEX22BU-1-BK,1,A27A1X,5,-1,0
CPD-FEX22BU-1-BK,1,A29A3X,9,0,0
CPD-FEX22BU-1-BK,1,A29H4X,15,0,0
CPD-FEXPL157-1-BK,X-W,X-T1362,30,0,0
CPD-FEXPL157-1-BK,X-W,X-STG,71,64,54575152
CPD-FEXPL157-1-BK,1,A19B2X,0,2,97312569
CPD-FEXPL157-1-BK,3,AFBA,3,0,86213520
CPD-FEXPL157-1-BK,2,08L21C,0,0,11097046
CPD-FEXPL157-1-BK,2,08L21B,0,0,34970674
CPD-FEXPL157-1-BK,2,10R08A,16,0,100634580
CPD-FEXPL157-IK-BK,1,A05H2X,6,0,0
CPD-FEXPL157-IK-BK,1,A05I4X,18,0,0
CPD-FEXPL157-IK-BK,1,A23I6X,46,0,0
CPD-FEXPMAXBE21-1-BK,X-W,X-STG,0,0,0
CPD-FEXPMAXBE21-1-BK,1,A17H2X,1,0,0
CPD-FEXPMAXBE21-1-BK,1,A23H6X,11,0,0
CPD-FEXPMAXBU21-1-BK,1,A19H1X,6,0,0
CPD-FEXPMAXBU21-1-BK,1,A19J4X,23,0,0
CPD-FF12-1-BK,X-W,X-STG,2,2,0
CPD-FF12-1-BK,1,A05F1X,13,0,0
CPD-FF15009CC-1-BK,X-W,X-STG,41,40,41568529
CPD-FF15009CC-1-BK,1,A27A1X,1,56,94890490
CPD-FF15009CC-1-BK,3,AFBA,29,0,71384983
CPD-FF15009CC-1-BK,1,A29D4X,32,0,0
CPD-FF15009CC-IK-BK,1,A05I1X,10,0,0
CPD-FF15009CC-IK-BK,1,A05M4X,40,0,0
CPD-FF15015CC-1-BK,X-W,X-STG,6,6,0
CPD-FF15015CC-1-BK,1,A19I3X,3,0,0
CPD-FF15015CC-1-BK,1,A19I4X,3,0,0
CPD-FF15015CC-1-BK,1,A19K1X,8,2,0
CPD-FF25012CC-1-BK,1,A05I2X,7,0,0
CPD-FF25012CC-1-BK,1,A05D4X,23,0,0
CPD-FM15-1-BK,X-W,X-STG,0,0,0
CPD-FM15-1-BK,1,A19D2X,5,0,0
CPD-FM15-1-BK,1,A19C4X,20,0,0
CPD-FM15-2-BK,X-W,X-STG,3,3,0
CPD-FM15-2-BK,1,A19G4X,3,0,0
CPD-FM15-2-BK,1,A19G2X,4,1,49344078
CPD-FMAV22-1-BK,X-W,X-STG,1,1,0
CPD-FMAV22-1-BK,1,A05K1X,7,1,0
CPD-FMAV22-1-BK,1,A05K3X,7,0,0
CPD-FMAV22-1-BK,1,A05I4X,19,0,0
CPD-FMAVHB22-1-BK,1,FBA02,7,0,108859260
CPD-FMAVHB22-1-BK,X-W,X-STG,88,84,25706085
CPD-FMAVHB22-1-BK,1,A14I5X,1,0,49643708
CPD-FMAVHB22-1-BK,1,A11I6X,1,0,109527818
CPD-FMAVHB22-1-BK,3,AFBA,2,0,69621436
CPD-FMAVHB22-1-BK,1,A05J2X,8,53,41568529
CPD-FMAVHB22-1-BK,1,A11E6X,24,0,47925693
CPD-FMAVHB22-1-BK,2,05L05B,1,0,101629371
CPD-FMAVHB22-1-BK,2,05R09C,14,0,16705873
CPD-FMAVHB22-1-BK,2,05L01B,16,0,30067436
CPD-FMAVHB22-1-BK,2,05R24D,19,0,71384983
CPD-FMAVHB22-1-BK,2,05R29D,32,7,79744768
CPD-FMAVHB22-IK-BK,1,A05I2X,8,0,0
CPD-FMAVHB22-IK-BK,1,A05K4X,42,0,0
CPD-FME21-1-BK,X-W,X-STG,5,4,14574061
CPD-FME21-1-BK,1,A19E1X,6,0,17960026
CPD-FME21-1-BK,2,05L01B,14,0,0
CPD-FRANCC19-1-BK,X-W,X-STG,1,1,0
CPD-FRANCC19-1-BK,1,A19K3X,1,0,0
CPD-FRANCC19-1-BK,1,A19K2X,3,4,0
CPD-FRANCC19-1-BK,2,06L23C,4,0,0
CPD-FRANCC24-1-BK,X-W,X-STG,0,0,0
CPD-FRANCC24-1-BK,1,A19C1X,5,1,0
CPD-FRANCC24-1-BK,1,A19E4X,16,0,0
CPD-GG7019A-1-BK,X-W,X-STG,1,1,0
CPD-GG7019A-1-BK,1,A19E1X,0,0,0
CPD-GG7019R-1-BK,X-W,X-STG,0,0,0
CPD-GG7019R-1-BK,1,A19E3X,3,0,0
CPD-GG7019R-1-BK,1,A19E1X,7,1,0
CPD-GG7019R-1-BK,2,05R08A,2,0,0
CPD-GGV6023-1-BK,X-W,X-STG,1,1,0
CPD-GGV6023-1-BK,1,A05B2X,3,1,0
CPD-GGV6023-1-BK,2,05L07C,3,0,0
CPD-GGV7022-1-BK,1,A05F1X,5,3,0
CPD-GGV7022-1-BK,2,05R09A,3,0,0
CPD-GGV8021-1-BK,X-W,X-STG,0,0,0
CPD-GGV8021-1-BK,1,A05J1X,2,1,0
CPD-GGV8021-1-BK,1,A05J3X,5,0,0
CPD-HA084-1-BK,X-W,X-STG,80,71,25656459
CPD-HA084-1-BK,1,A05I2X,0,6,0
CPD-HA084-1-BK,1,A05J4X,0,0,48941928
CPD-HA084-1-BK,3,AFBA,18,0,0
CPD-HA084-IK-BK,1,A19J2X,7,0,0
CPD-HA084-IK-BK,1,A23F6X,15,0,0
CPD-HA084-IK-BK,1,A23E6X,48,0,0
CPD-HA13-1-BK,X-W,X-T1362,28,0,0
CPD-HA13-1-BK,X-W,X-STG,67,60,94890490
CPD-HA13-1-BK,1,A19J2X,2,4,0
CPD-HA13-1-BK,3,AFBA,7,0,0
CPD-HA13-1-BK,2,08L22C,1,0,112195263
CPD-HA13-IK-BK,X-W,X-STG,1,1,0
CPD-HA13-IK-BK,1,A05L1X,4,0,0
CPD-HA13-IK-BK,1,A05L4X,65,0,0
CPD-HA18-1-BK,X-W,X-STG,2,0,0
CPD-HA18-1-BK,2,05L02C,2,0,0
CPD-HA23-1-BK,X-W,X-STG,114,114,112195263
CPD-HA23-1-BK,3,AFBA,0,0,112195263
CPD-HA23-1-BK,1,A19B2X,5,3,105109916
CPD-HA23-1-BK,2,05R01A,0,0,76400720
CPD-HA23-1-BK,2,05R10C,0,5,63957443
CPD-HC014-1-BK,1,A19G3X,2,0,0
CPD-HC014-1-BK,1,A19K2X,8,0,0
CPD-HC064-1-BK,X-W,X-STG,1,1,0
CPD-HC064-1-BK,1,A19J1X,7,0,0
CPD-HC064-1-BK,1,A19J4X,22,0,0
CPD-HC124-1-BK,X-W,X-STG,60,60,52686625
CPD-HC124-1-BK,1,A05B1X,10,1,0
CPD-HC124-1-BK,1,A05B4X,13,0,0
CPD-HC124-1-BK,3,AFBA,20,0,0
CPD-HC124-IK-BK,1,A05M1X,5,0,0
CPD-HC124-IK-BK,1,A05J4X,45,0,0
CPD-HC164-1-BK,X-W,X-STG,0,0,0
CPD-HC164-1-BK,1,A05A1X,0,2,0
CPD-HC224-1-BK,X-W,X-STG,7,7,0
CPD-HC224-1-BK,1,A19E2X,3,0,0
CPD-HC25HB-1-BK,1,A19B1X,8,0,0
CPD-HC25HB-1-BK,1,A19B4X,16,0,0
CPD-HCRV02-1-BK,1,A19L1X,10,0,0
CPD-HCRV12-1-BK,X-W,X-STG,31,26,102863496
CPD-HCRV12-1-BK,1,A05F3X,3,0,0
CPD-HCRV12-1-BK,1,A05H1X,6,3,0
CPD-HCRV12-1-BK,1,A05H3X,11,0,0
CPD-HCRV12-1-BK,2,05R22D,18,0,0
CPD-HCRV17-1-BK,X-W,X-STG,1,1,0
CPD-HCRV17-1-BK,1,A19E1X,2,1,0
CPD-HCRV23-1-BK,X-W,X-STG,0,0,0
CPD-HCRV23-1-BK,1,A19C2X,5,0,0
CPD-HCRV23-1-BK,1,A19A3X,7,0,0
CPD-HCRV23-1-BK,3,AFBA,34,0,109527818
CPD-HDOD18-1-BK,X-W,X-STG,4,4,92446264
CPD-HDOD18-1-BK,1,A19C3X,8,0,0
CPD-HDOD18-1-BK,1,A19D1X,9,0,0
CPD-HDRD17-1-BK,X-W,X-STG,1,1,0
